image;objectUrl;title;inventoryNumber;autor;category;size;provenance;owner;material;technique;dating;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/194335/C28148_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4049";?w. Sebastian - figurka;Wil.3705;nieznany;Rze?ba;33,5 x 11,0;Muzeum Pa?acu Króla Jana III w Wilanowie;alabaster;rze?bienie;pocz. XVII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/194336/C85527_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4050";Niobe - popiersie;Wil.3706;nieznany;Rze?ba;57,0 x 37,0;Muzeum Pa?acu Króla Jana III w Wilanowie;gips;malowanie;XIX?;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/194340/C18881_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4086";Faun - figurka;Wil.3736;Righetti F.;Rze?ba;52,0 x 23,5 x 16,0;W?ochy , Rzym;Muzeum Pa?acu Króla Jana III w Wilanowie;br?z;odlew;1783;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/194341/C18887_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4087";Herkules - figurka;Wil.3737;Righetti F.;Rze?ba;53,5 x 24,0 x 16,5;W?ochy , Rzym;Muzeum Pa?acu Króla Jana III w Wilanowie;br?z;odlew;1784;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169522/C03330_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4089";Psyche - figurka;Wil.3739;Falconet Etienne-Maurice;Ceramika;23,5 x 13,0;Francja , Sevres;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;odlew;1761 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169512/C04085_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4091";Wenus i Amor - grupa figuralna;Wil.3740;Boizot Louis Simon , Samsona manufaktura;Ceramika;22,5 x 14,0 x 11,8;Francja , Sevres , Pary?;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;odlew;XIX/XX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175035/C10264_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4106";Kubek z herbem Pilawa;Wil.3755;Malcz Karol Filip;Srebra;8,2 x 5,3 x 5,0;Polska;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;z?ocenie;ok. 1850;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/180592/C36126_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4143";Wazon;Wil.3778;Bielino - manufaktura Karola Wolffa i Bernardiego;Ceramika;40,6 x 23,5 x 23,7;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;farby naszkliwne;kon. XVIII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175036/C10364_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4150";Kubek z medalionami;Wil.3781;Holl Johann Gottfried;Srebra;20,6 x 14,3;Polska , Gda?sk;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;z?ocenie;ok. 1700;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4185";Nó? z herbem Korczak i Engelhardt;Wil.3791/1;Gavet Francois Charles;Srebra;20,0;Francja;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;wybijanie , z?ocenie , cyzelowanie;1808 - 1819;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4197";200-lecie bitwy wiede?skiej - medal;Wil.3793;Kurnatowski Mieczys?aw;Rze?ba;3,7;Polska;Muzeum Pa?acu Króla Jana III w Wilanowie;mied?;odlew;1883;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175039/C15520_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4230";Szczypce do cukru;Wil.3805;Srebra;14,8 x 4,0;Polska;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;sztancowanie , filigran;2. ?w. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175040/C32576_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4231";Szczypce do cukru;Wil.3806;nieznany;Srebra;12,0 x 4,7;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;odlew;ok. 1850;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175041/C15448_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4232";Szczypce do cukru;Wil.3807;nieznany;Srebra;12,5 x 4,7 x 1,1;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;odlew;ok. 1850;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175042/C32579_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4233";?y?ka deserowa;Wil.3808;Srebra;17,5 x 5,5;Hesja , Hanau , Niemcy;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;kon. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175043/C59979_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4234";Pucharek - roemer;Wil.3809;FK;Srebra;10,5 x 7,8;Bawaria , Norymberga , Niemcy;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;z?ocenie;2. po?. XVII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175044/C34020_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4236";Miska - czarka z herbem Szreniawa;Wil.3810;Odiot Charles Nicolas;Srebra;9,0 x 21,0;Francja , Pary?;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;wybijanie , z?ocenie , odlew , cyzelowanie;1836 - 1856;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175045/C41165_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4237";Patera - talerz;Wil.3811;Srebra;4,0 x 26,5;Tallinn (Rewel) , Rosja , Estonia;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;kon. XVII - pocz. XVIII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175046/C54397_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4238";Taca;Wil.3812;Tallberg Henrik;Srebra;4,8 x 48,2 x 32,9;Rosja , Petersburg;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1827;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175047/C32585_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4239";Taca;Wil.3813;Srebra;3,8 x 41,0 x 28,8;W?ochy , Rzym;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;ok. 1815;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175048/C38320_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4240";Koszyk;Wil.3814;Srebra;31,0 x 30,0 x 25,0;Rosja , Kurlandia;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;2. ?w. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175049/C41182_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4241";Koszyk;Wil.3815;Srebra;21,5 x 24,0 x 15,5;Polska;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;filigran;lata 20. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175050/C10283_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4242";Cukiernica;Wil.3816;Nowakowski Maciej;Srebra;10,0 x 15,0 x 10,7;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;ok. 1840;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175051/C10292_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4243";Cukiernica;Wil.3817;Pogorzelski Jan;Srebra;14,5 x 17,7 x 12,6;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;lata 40. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175052/C32589_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4244";Cukiernica;Wil.3818;AB;Srebra;11,5 x 15,0 x 11,0;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;sztancowanie , odlew , lutowanie , kucie;1859;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175053/C10303_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4245";Cukiernica;Wil.3819;Nowakowski Maciej;Srebra;12,0 x 16,2 x 12,4;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;lata 40. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175055/C67871_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4247";Cukiernica;Wil.3820;Henricson Johann;Srebra;14,5 x 23,5 x 12,0;Rosja , Petersburg;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;odlew , lutowanie , repusowanie , z?ocenie;1839;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175056/C32596_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4248";Lichtarz jedno?wiecowy;Wil.3821;SB;Srebra;25,5 x 11,3;Polska , Lwów;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1807;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175057/C32601_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4249";Lichtarz jedno?wiecowy;Wil.3822;SB;Srebra;25,5 x 11,3;Polska , Lwów;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1807;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175058/C10210_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4250";Lichtarz jedno?wiecowy;Wil.3823;Malcz Karol Filip;Srebra;24,0 x 10,0 x 10,0;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;lata 30. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175059/C10212_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4251";Lichtarz jedno?wiecowy;Wil.3824;Malcz Karol Filip;Srebra;24,0 x 10,0 x 10,0;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;lata 30. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175060/C10215_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4252";Lichtarz jedno?wiecowy;Wil.3825;MHS z?otnik (Mendel Hamerszlag?);Srebra;29,0 x 11,5 x 11,5;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;kucie , odlew;lata 20. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175061/C10217_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4253";Lichtarz jedno?wiecowy;Wil.3826;MHS z?otnik (Mendel Hamerszlag?);Srebra;29,0 x 11,5 x 11,5;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;kucie , odlew;lata 20. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175062/C32606_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4254";Lichtarz jedno?wiecowy;Wil.3827;ID;Srebra;22,0 x 10,3;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1807;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175063/C32612_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4255";Lichtarz jedno?wiecowy;Wil.3828;ID;Srebra;22,0 x 10,3;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1807;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175064/C32615_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4256";Lichtarz jedno?wiecowy;Wil.3829;ID;Srebra;22,0 x 10,3;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1807;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175065/C32618_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4258";Lichtarz jedno?wiecowy;Wil.3830;ID;Srebra;22,0 x 10,3;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1807;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175066/C41202_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4259";Lichtarz jedno?wiecowy;Wil.3831;Katorski Ilija;Srebra;12,5 x 11,5 x 12,0;Rosja , Petersburg;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1908 - 1917;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175067/C41214_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4260";Lichtarz jedno?wiecowy;Wil.3832;Katorski Ilija;Srebra;12,0 x 11,5 x 12,5;Rosja , Petersburg;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1908 - 1917;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175068/C32621_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4261";Lichtarz jedno?wiecowy;Wil.3833;Srebra;8,7 x 6,7 x 6,7;Polska , Lwów;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;przed 1807;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175069/C10221_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4262";Lichtarz jedno?wiecowy;Wil.3834;Lilpop Karol Jerzy;Srebra;21,0 x 10,0 x 10,0;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;kucie , odlew;1. ?w. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175070/C10223_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4263";Lichtarz jedno?wiecowy;Wil.3835;Radke Emil;Srebra;21,0 x 10,0 x 10,0;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;kucie , odlew;przed 1840;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175071/C10225_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4264";Lichtarz jedno?wiecowy;Wil.3836;Plewi?ski Stanis?aw;Srebra;10,8 x 7,7 x 7,7;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;kucie , odlew;lata 20. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175072/C60000_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4266";Kandelabr cztero?wiecowy;Wil.3838;Vormals Pill und Co.;Srebra;41,0 x 18,5;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;4. ?w. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175074/C32629WWW_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4267";Kandelabr dwu?wiecowy;Wil.3839;NB;Srebra;39,5 x 21,2;Polska;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;1. ?w. XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175075/C46009_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4296";Ka?amarz w kszta?cie sarkofagu;Wil.3865;Schlaubitz Nathanael;Srebra;27,0 x 48,0 x 35,0;Polska , Gda?sk;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;lutowanie , rytowanie , repusowanie , odlew , cyzelowanie;1688 - 1699;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175076/C10338_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4298";Waza do zupy;Wil.3867;Otto Carl Friedrich Wilhelm Heinrich;Srebra;62,0 x 43,0;Niemcy , Brandenburgia , Berlin;Muzeum Pa?acu Króla Jana III w Wilanowie;srebro;lutowanie , kucie , repusowanie , odlew , cyzelowanie;1816 - 1820;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/194359/C97562_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4324";Napoleon - popiersie;Wil.3889;Marioton Eugene;Rze?ba;57,0 x 34,0 x 24,0;Francja;Muzeum Pa?acu Króla Jana III w Wilanowie;br?z;z?ocenie;XIX/XX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4338";300-lecie oswobodzenia twierdzy Szecseny - medal;Wil.3901;Rze?ba;4,3;W?gry;Muzeum Pa?acu Króla Jana III w Wilanowie;stop metali;odlew;1983;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175738/C07468_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4347";Wazonik;Wil.391;De Metalen Pot;Ceramika;12,6 x 8,5 x 8,2;Holandia , Delft;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;kobalt , z?ocenie , farby naszkliwne;ok. 1725 - 1735;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175077/C42273_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4519";Kantyna na srebra;Wil.4081;nieznany;Srebra;20,0 x 33,0 x 47,0;Muzeum Pa?acu Króla Jana III w Wilanowie;skóra , drewno;mieszana;1808 - 1819;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169491/C07335_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4639";Wenus i Amor - grupa figuralna;Wil.4178;La Courtille (rue Fontaine-au-Roi);Ceramika;30,0 x 13,3 x 11,1;Francja , Pary?;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;odlew;ok. 1780 - 1824;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169490/C03335_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4654";Kobieta z dzbanem (?ród?o) - figurka;Wil.4193;Cyfflé Paul-Louis;Ceramika;22,3 x 9,2 x 8,5;Francja , Niderviller , Lunéville;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;przed 1780 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193831/C20805_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4681";Dyplom Towarzystwa Ogrodniczego Warszawskiego dla Wilanowa i Natolina;Wil.4227;Zak?ad Litograficzny W?adys?awa G?ówczewskiego;Grafika;44,0 x 56,0;Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;papier;litografia;1895;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193876/C95538_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4742";Rze?ba - dwa putta;Wil.429;Rze?ba;57,0 x 29,0;Polska;Muzeum Pa?acu Króla Jana III w Wilanowie;marmur;rze?bienie;XVIII/XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/193877/C95533_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/4754";Rze?ba - dwa putta;Wil.430;Rze?ba;58,0 x 37,0;Polska;Muzeum Pa?acu Króla Jana III w Wilanowie;marmur;rze?bienie;XVIII/XIX;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169111/C03042_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5150";Waza z pokryw?;Wil.465;Dagoty Pierre Louis (boulevard Poissonniere);Ceramika;31,5 x 23,3 x 22,0;Francja , Pary?;Muzeum Pa?acu Króla Jana III w Wilanowie;metal , biskwit , porcelana;z?ocenie , farby naszkliwne;ok. 1810 - 1815;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175739/C39067_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5244";Wazon z pokryw?;Wil.473;Bielino - manufaktura Karola Wolffa i Bernardiego;Ceramika;42,0 x 21,2 x 21,3;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;z?ocenie;kon. XVIII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175742/C39081_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5245";Wazon;Wil.476;Bielino - manufaktura Karola Wolffa i Bernardiego;Ceramika;41,9 x 24,2 x 21,8;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;z?ocenie;kon. XVIII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/175740/C38336_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5247";Wazon;Wil.474;Bielino - manufaktura Karola Wolffa i Bernardiego;Ceramika;40,5 x 23,9 x 24,2;Polska , Warszawa;Muzeum Pa?acu Króla Jana III w Wilanowie;fajans;farby naszkliwne;kon. XVIII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169114/C03978_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5345";Stoj?cy m?odzieniec (Antinous) - figurka;Wil.483;Jüchtzer Christian Gottfried;Ceramika;25,8 x 11,4 x 10,5;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1787 (X) - 1788 (II) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169112/C03982_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5353";My?liwy (Meleager) - figurka;Wil.484;Jüchtzer Christian Gottfried;Ceramika;19,5 x 6,9 x 6,9;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1781 (IV)? - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169113/C07457_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5363";Dziewczynka z wiankiem - figurka;Wil.485;Ceramika;17,3 x 6,6 x 6,3;Francja;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;4. ?w. XVIII;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169115/C03045_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5374";Goethe Johann Wolfgang von (1749-1832) - figurka;Wil.486;Schöne Johann Daniel , Rauch Christian Daniel;Ceramika;30,5 x 11,0 x 10,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;odlew;1830 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169116/C07282_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5385";Hebe - figurka;Wil.487;Schnitzbauer Joseph , Dangel Joseph;Ceramika;33,5 x 12,5 x 14,0;Wiede? , Austria;Muzeum Pa?acu Króla Jana III w Wilanowie;metal , biskwit;wycisk z formy;1802;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169117/C07627_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5396";Umieraj?cy Gal - figurka;Wil.488;Matthäi Johann Gottlieb (Gottlob);Ceramika;24,5 x 32,7 x 15,5;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;ok. 1785 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169118/C03989_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5407";Wielka Herkulanka - figurka;Wil.489;Matthäi Johann Gottlieb (Gottlob);Ceramika;18,8 x 7,4 x 7,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;ok. 1780 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169161/C07439_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5433";Westalka - figurka;Wil.491;Matthäi Johann Gottlieb (Gottlob) , Jüchtzer Christian Gottfried;Ceramika;19,4 x 6,9 x 7,0;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;ok. 1781 - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169162/C07283_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5443";Parys - figurka;Wil.492;Gillet Nicolas François , Schönheit Johann Carl , Schöne Johann Daniel;Ceramika;25,7 x 10,2 x 10,3;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1783 (XI) -1784 (I) - model;
"http://cyfrowezbiory.muzeum-wilanow.pl:85/images/169163/C07406_copy_v-1_med_prev.jpg";"http://cyfrowezbiory.muzeum-wilanow.pl:85/katalog/obiekt/5454";Bachantka (Talia) - figurka;Wil.493;Jüchtzer Christian Gottfried;Ceramika;26,0 x 12,0 x 10,2;Saksonia , Niemcy , Mi?nia;Muzeum Pa?acu Króla Jana III w Wilanowie;biskwit;wycisk z formy;1785 (IV) - model;
